subject_id,str_GoPro_ts,end_GoPro_ts,str_GoPro_frame,end_GoPro_frame,str_SMI_w_ts,end_SMI_w_ts,str_SMI_w_frame,end_SMI_w_frame,str_SMI_wo_ts,end_SMI_wo_ts,str_SMI_wo_frame,end_SMI_wo_frame,action_label
25,00:16:13:25,00:16:39:07,58346,59887,00:17:01:09,00:17:27:00,30639,31410,00:17:00:17,00:17:26:10,24497,25114,0
25,00:16:39:43,00:19:18:32,59923,69442,00:17:27:18,00:20:06:13,31428,36193,00:17:27:00,00:20:05:20,25128,28940,2
25,00:19:25:02,00:19:27:42,69832,69992,00:20:12:28,00:20:15:18,36388,36468,00:20:12:08,00:20:15:00,29096,29160,4
25,00:19:30:27,00:19:42:58,70156,70907,00:20:18:10,00:20:30:26,36550,36926,00:20:17:18,00:20:30:07,29226,29527,4
25,00:19:44:50,00:19:48:53,71019,71261,00:20:32:22,00:20:36:23,36982,37103,00:20:32:03,00:20:36:04,29571,29668,8
25,00:19:49:04,00:19:51:04,71272,71392,00:20:36:29,00:20:38:29,37109,37169,00:20:36:09,00:20:38:09,29673,29721,4
25,00:19:51:12,00:19:53:22,71400,71530,00:20:39:03,00:20:41:08,37173,37238,00:20:38:12,00:20:40:16,29724,29776,8
25,00:19:56:20,00:19:58:02,71708,71810,00:20:44:07,00:20:45:28,37327,37378,00:20:43:15,00:20:45:08,29847,29888,4
25,00:20:02:42,00:20:17:42,72090,72989,00:20:50:18,00:21:05:18,37518,37968,00:20:50:00,00:21:05:00,30000,30360,4
25,00:20:22:06,00:20:23:56,73252,73362,00:21:10:00,00:21:11:25,38100,38155,00:21:09:10,00:21:11:06,30466,30510,4
25,00:20:24:34,00:20:26:18,73400,73504,00:21:12:14,00:21:14:06,38174,38226,00:21:11:21,00:21:13:15,30525,30567,7
25,00:20:26:44,00:20:44:26,73530,74591,00:21:14:19,00:21:32:10,38239,38770,00:21:14:01,00:21:31:18,30577,31002,4
25,00:20:52:03,00:21:08:15,75048,76019,00:21:39:29,00:21:56:05,38999,39485,00:21:39:09,00:21:55:14,31185,31574,3
25,00:21:10:48,00:21:37:46,76171,77788,00:21:58:21,00:22:25:20,39561,40370,00:21:58:03,00:22:25:02,31635,32282,3
25,00:21:40:07,00:21:58:38,77929,79038,00:22:28:01,00:22:46:16,40441,40996,00:22:27:11,00:22:45:23,32339,32783,3
25,00:22:03:56,00:23:23:32,79356,84127,00:22:51:25,00:24:11:13,41155,43543,00:22:51:06,00:24:10:20,32910,34820,3
25,00:23:23:34,00:23:36:29,84129,84904,00:24:11:14,00:24:24:12,43544,43932,00:24:10:21,00:24:23:19,34821,35131,2
25,00:23:36:55,00:24:36:29,84930,88500,00:24:24:25,00:25:24:12,43945,45732,00:24:24:06,00:25:23:19,35142,36571,3
26,00:00:51:15,00:01:30:09,3072,5404,00:01:09:02,00:01:48:01,2072,3241,00:01:08:08,00:01:47:06,1640,2574,4
26,00:01:31:37,00:01:41:08,5492,6062,00:01:49:15,00:01:59:01,3285,3571,00:01:48:18,00:01:58:06,2610,2838,7
26,00:01:41:10,00:01:43:46,6064,6220,00:01:59:02,00:02:01:20,3572,3650,00:01:58:06,00:02:00:21,2838,2901,4
26,00:01:43:54,00:02:10:03,6228,7796,00:02:01:24,00:02:28:00,3654,4440,00:02:01:00,00:02:27:05,2904,3533,10
26,00:01:44:40,00:01:46:53,6274,6407,00:02:02:17,00:02:04:24,3677,3744,00:02:01:19,00:02:04:00,2923,2976,4
26,00:02:10:35,00:02:12:09,7828,7922,00:02:28:16,00:02:30:03,4456,4503,00:02:27:17,00:02:29:07,3545,3583,4
26,00:02:12:57,00:02:24:45,7970,8677,00:02:30:27,00:02:42:21,4527,4881,00:02:30:02,00:02:41:22,3602,3886,4
26,00:02:25:35,00:02:40:37,8727,9628,00:02:43:16,00:02:58:18,4906,5358,00:02:42:18,00:02:57:19,3906,4267,6
26,00:02:40:39,00:03:06:48,9630,11197,00:02:58:19,00:03:24:24,5359,6144,00:02:57:19,00:03:23:23,4267,4895,0
26,00:02:41:05,00:02:44:11,9656,9842,00:02:59:02,00:03:02:05,5372,5465,00:02:58:06,00:03:01:08,4278,4352,4
26,00:02:46:05,00:02:47:10,9956,10020,00:03:04:02,00:03:05:04,5522,5554,00:03:03:06,00:03:04:07,4398,4423,4
26,00:02:56:32,00:02:57:23,10582,10633,00:03:14:16,00:03:15:12,5836,5862,00:03:13:16,00:03:14:13,4648,4669,4
26,00:03:07:00,00:03:09:06,11209,11335,00:03:25:00,00:03:27:03,6150,6213,00:03:24:04,00:03:26:06,4900,4950,4
26,00:03:07:04,00:03:33:35,11213,12803,00:03:25:02,00:03:51:19,6152,6949,00:03:24:05,00:03:50:19,4901,5539,0
26,00:03:09:42,00:03:15:07,11371,11696,00:03:27:21,00:03:33:04,6231,6394,00:03:26:21,00:03:32:07,4965,5095,4
26,00:03:31:54,00:03:36:51,12702,12999,00:03:49:28,00:03:54:27,6898,7047,00:03:49:02,00:03:54:01,5498,5617,4
26,00:03:37:14,00:04:15:38,13021,15323,00:03:55:08,00:04:33:22,7058,8212,00:03:54:10,00:04:32:20,5626,6548,2
26,00:04:16:08,00:04:25:18,15353,15903,00:04:34:07,00:04:43:12,8227,8502,00:04:33:08,00:04:42:12,6560,6780,4
26,00:04:26:57,00:04:31:38,16002,16282,00:04:45:02,00:04:49:22,8552,8692,00:04:44:04,00:04:48:20,6820,6932,2
26,00:04:31:48,00:04:44:40,16292,17063,00:04:49:27,00:05:02:24,8697,9084,00:04:49:00,00:05:01:21,6936,7245,3
26,00:04:47:16,00:04:50:44,17219,17427,00:05:05:12,00:05:08:26,9162,9266,00:05:04:12,00:05:07:23,7308,7391,2
26,00:04:51:02,00:04:58:36,17445,17899,00:05:09:05,00:05:16:23,9275,9503,00:05:08:06,00:05:15:20,7398,7580,3
26,00:05:01:17,00:05:09:12,18059,18534,00:05:19:13,00:05:27:11,9583,9821,00:05:18:12,00:05:26:10,7644,7834,3
26,00:05:11:04,00:06:27:47,18646,23244,00:05:29:07,00:06:46:01,9877,12181,00:05:28:07,00:06:45:01,7879,9721,2
26,00:06:28:07,00:06:39:00,23264,23917,00:06:46:11,00:06:57:09,12191,12519,00:06:45:09,00:06:56:07,9729,9991,3
26,00:06:39:02,00:07:05:45,23919,25520,00:06:57:10,00:07:24:02,12520,13322,00:06:56:08,00:07:23:01,9992,10633,2
26,00:07:05:57,00:07:13:18,25532,25973,00:07:24:08,00:07:31:19,13328,13549,00:07:23:06,00:07:30:15,10638,10815,3
26,00:07:14:35,00:07:29:04,26049,26918,00:07:32:27,00:07:47:13,13587,14023,00:07:31:21,00:07:46:09,10845,11193,2
26,00:07:29:06,00:07:38:59,26920,27512,00:07:47:14,00:07:57:10,14024,14320,00:07:46:10,00:07:56:07,11194,11431,3
26,00:07:42:43,00:07:51:33,27736,28265,00:08:01:02,00:08:09:28,14432,14698,00:08:00:01,00:08:08:21,11521,11733,3
26,00:07:51:55,00:07:56:47,28287,28579,00:08:10:09,00:08:15:05,14709,14855,00:08:09:06,00:08:14:03,11742,11859,4
26,00:07:56:57,00:08:36:03,28589,30933,00:08:15:10,00:08:54:14,14860,16034,00:08:14:07,00:08:53:10,11863,12802,5
26,00:07:58:27,00:08:03:06,28679,28958,00:08:16:25,00:08:21:15,14905,15045,00:08:15:19,00:08:20:11,11899,12011,4
26,00:08:06:45,00:08:12:11,29176,29502,00:08:25:04,00:08:30:17,15154,15317,00:08:24:02,00:08:29:12,12098,12228,4
26,00:08:14:53,00:08:17:45,29664,29836,00:08:33:08,00:08:36:05,15398,15485,00:08:32:05,00:08:35:02,12293,12362,4
26,00:08:37:02,00:08:41:33,30992,31262,00:08:55:14,00:09:00:00,16064,16200,00:08:54:10,00:08:58:22,12826,12934,1
26,00:08:42:21,00:08:49:03,31310,31712,00:09:00:24,00:09:07:15,16224,16425,00:08:59:17,00:09:06:10,12953,13114,4
26,00:08:51:33,00:09:00:49,31862,32417,00:09:10:00,00:09:19:08,16500,16778,00:09:08:22,00:09:18:04,13174,13396,1
26,00:09:04:23,00:09:13:33,32631,33180,00:09:22:26,00:09:32:01,16886,17161,00:09:21:18,00:09:30:22,13482,13702,1
26,00:09:15:23,00:09:24:31,33290,33838,00:09:33:26,00:09:43:00,17216,17490,00:09:32:18,00:09:41:22,13746,13966,1
26,00:09:27:17,00:09:42:33,34004,34919,00:09:45:23,00:10:01:02,17573,18032,00:09:44:16,00:09:59:23,14032,14399,4
26,00:09:43:43,00:10:08:13,34989,36457,00:10:02:07,00:10:26:23,18067,18803,00:10:01:03,00:10:25:15,14427,15015,9
26,00:09:48:21,00:09:55:37,35266,35702,00:10:06:26,00:10:14:05,18206,18425,00:10:05:18,00:10:13:00,14538,14712,4
26,00:10:09:39,00:10:22:52,36543,37335,00:10:28:06,00:10:41:13,18846,19243,00:10:27:02,00:10:40:07,15050,15367,9
26,00:10:26:21,00:10:46:41,37544,38763,00:10:44:28,00:11:05:09,19348,19959,00:10:43:19,00:11:04:03,15451,15939,9
26,00:10:48:15,00:10:57:06,38857,39387,00:11:06:26,00:11:15:21,20006,20271,00:11:05:17,00:11:14:13,15977,16189,9
26,00:10:59:35,00:11:06:57,39536,39978,00:11:18:06,00:11:25:17,20346,20567,00:11:17:01,00:11:24:10,16249,16426,4
26,00:11:07:07,00:11:11:46,39988,40266,00:11:25:22,00:11:30:12,20572,20712,00:11:24:14,00:11:29:05,16430,16541,8
26,00:11:09:04,00:11:09:58,40104,40158,00:11:27:21,00:11:28:18,20631,20658,00:11:26:12,00:11:27:10,16476,16498,4
26,00:11:11:24,00:11:23:27,40244,40967,00:11:30:01,00:11:42:03,20701,21063,00:11:28:20,00:11:40:22,16532,16822,4
26,00:11:26:36,00:11:38:03,41155,41842,00:11:45:07,00:11:56:22,21157,21502,00:11:44:01,00:11:55:12,16897,17172,8
26,00:11:38:35,00:11:40:09,41874,41968,00:11:57:08,00:11:58:25,21518,21565,00:11:56:01,00:11:57:15,17185,17223,4
26,00:11:41:48,00:11:42:24,42066,42102,00:12:00:14,00:12:01:02,21614,21632,00:11:59:06,00:11:59:21,17262,17277,6
26,00:11:42:28,00:11:54:33,42106,42831,00:12:01:04,00:12:13:07,21634,21997,00:11:59:22,00:12:12:01,17278,17569,5
26,00:11:54:07,00:12:07:34,42805,43611,00:12:12:24,00:12:26:08,21984,22388,00:12:11:14,00:12:25:01,17558,17881,4
26,00:12:09:38,00:12:20:20,43735,44376,00:12:28:10,00:12:39:01,22450,22771,00:12:27:03,00:12:37:20,17931,18188,11
26,00:12:21:44,00:12:31:48,44460,45063,00:12:40:14,00:12:50:16,22814,23116,00:12:39:05,00:12:49:07,18221,18463,8
26,00:12:38:06,00:12:49:58,45441,46152,00:12:56:25,00:13:08:22,23305,23662,00:12:55:14,00:13:07:11,18614,18899,8
27,00:00:37:06,00:00:39:48,2224,2386,00:01:10:01,00:01:12:21,2101,2181,00:01:09:10,00:01:12:03,1666,1731,4
27,00:00:49:43,00:00:54:35,2981,3272,00:01:22:19,00:01:27:15,2479,2625,00:01:22:02,00:01:26:22,1970,2086,7
27,00:00:54:39,00:01:07:03,3276,4019,00:01:27:17,00:01:39:29,2627,2999,00:01:27:00,00:01:39:10,2088,2386,10
27,00:01:09:40,00:01:26:45,4176,5200,00:01:42:18,00:01:59:20,3078,3590,00:01:42:01,00:01:59:04,2449,2860,6
27,00:01:25:06,00:01:37:44,5101,5859,00:01:58:00,00:02:10:20,3540,3920,00:01:57:12,00:02:10:04,2820,3124,5
27,00:01:38:18,00:01:43:20,5893,6194,00:02:11:07,00:02:16:08,3937,4088,00:02:10:18,00:02:15:19,3138,3259,8
27,00:01:42:48,00:01:50:03,6162,6597,00:02:15:22,00:02:22:29,4072,4289,00:02:15:06,00:02:22:12,3246,3420,4
27,00:01:51:43,00:01:59:11,6697,7144,00:02:24:19,00:02:32:03,4339,4563,00:02:24:04,00:02:31:16,3460,3640,10
27,00:01:59:15,00:02:01:41,7148,7294,00:02:32:05,00:02:34:18,4565,4638,00:02:31:17,00:02:34:04,3641,3700,4
27,00:02:02:03,00:02:18:52,7316,8324,00:02:34:29,00:02:51:23,4649,5153,00:02:34:12,00:02:51:09,3708,4113,0
27,00:02:05:53,00:02:11:38,7546,7891,00:02:38:24,00:02:44:17,4764,4937,00:02:38:09,00:02:44:03,3801,3939,4
27,00:02:18:56,00:02:43:36,8328,9807,00:02:51:25,00:03:16:16,5155,5896,00:02:51:10,00:03:16:04,4114,4708,2
27,00:02:43:44,00:02:58:05,9815,10675,00:03:16:20,00:03:31:00,5900,6330,00:03:16:07,00:03:30:16,4711,5056,4
27,00:02:58:19,00:04:02:35,10689,14541,00:03:31:07,00:04:35:15,6337,8265,00:03:30:22,00:04:35:07,5062,6607,2
27,00:04:03:25,00:04:12:05,14591,15110,00:04:36:10,00:04:45:00,8290,8550,00:04:36:03,00:04:44:19,6627,6835,4
27,00:04:13:09,00:04:43:20,15174,16984,00:04:46:02,00:05:16:08,8582,9488,00:04:45:21,00:05:16:03,6861,7587,2
27,00:04:44:21,00:05:15:14,17044,18896,00:05:17:08,00:05:48:05,9518,10445,00:05:17:03,00:05:48:02,7611,8354,0
27,00:05:17:25,00:06:37:47,19026,23844,00:05:50:10,00:07:10:22,10510,12922,00:05:50:06,00:07:10:18,8406,10338,2
27,00:06:39:51,00:06:44:07,23968,24223,00:07:12:24,00:07:17:01,12984,13111,00:07:12:20,00:07:17:03,10388,10491,3
27,00:06:47:17,00:06:54:46,24413,24862,00:07:20:06,00:07:27:21,13206,13431,00:07:20:07,00:07:27:19,10567,10747,2
27,00:06:55:04,00:07:03:04,24880,25359,00:07:28:00,00:07:36:00,13440,13680,00:07:28:02,00:07:36:02,10754,10946,4
27,00:07:07:31,00:07:18:33,25626,26287,00:07:40:14,00:07:51:14,13814,14144,00:07:40:13,00:07:51:14,11053,11318,3
27,00:07:22:50,00:07:41:21,26544,27654,00:07:55:23,00:08:14:09,14273,14829,00:07:55:22,00:08:14:11,11422,11867,3
27,00:07:43:33,00:08:00:00,27786,28772,00:08:16:15,00:08:32:28,14895,15388,00:08:16:16,00:08:33:03,11920,12315,2
27,00:08:00:16,00:08:06:46,28788,29177,00:08:33:06,00:08:39:21,15396,15591,00:08:33:10,00:08:39:22,12322,12478,3
27,00:08:10:23,00:08:25:13,29394,30283,00:08:43:10,00:08:58:04,15700,16144,00:08:43:13,00:08:58:09,12565,12921,2
27,00:08:25:25,00:08:31:52,30295,30682,00:08:58:10,00:09:04:24,16150,16344,00:08:58:14,00:09:05:01,12926,13081,3
27,00:08:39:14,00:08:54:37,31123,32045,00:09:12:05,00:09:27:16,16565,17026,00:09:12:10,00:09:27:20,13258,13628,1
27,00:08:58:20,00:09:02:42,32268,32530,00:09:31:08,00:09:35:19,17138,17269,00:09:31:14,00:09:35:23,13718,13823,10
27,00:09:03:22,00:09:06:09,32570,32737,00:09:36:09,00:09:39:03,17289,17373,00:09:36:15,00:09:39:10,13839,13906,1
27,00:09:08:11,00:09:10:11,32859,32979,00:09:41:04,00:09:43:04,17434,17494,00:09:41:11,00:09:43:11,13955,14003,10
27,00:09:10:33,00:09:13:38,33001,33185,00:09:43:15,00:09:46:17,17505,17597,00:09:43:20,00:09:46:21,14012,14085,1
27,00:09:16:37,00:09:17:55,33364,33442,00:09:49:17,00:09:50:26,17687,17726,00:09:49:21,00:09:51:05,14157,14189,10
27,00:09:19:27,00:09:23:46,33534,33793,00:09:52:12,00:09:56:22,17772,17902,00:09:52:18,00:09:57:02,14226,14330,1
27,00:09:24:44,00:09:28:05,33851,34051,00:09:57:21,00:10:01:00,17931,18030,00:09:58:01,00:10:01:09,14353,14433,9
27,00:09:30:18,00:09:39:05,34184,34711,00:10:03:07,00:10:12:01,18097,18361,00:10:03:15,00:10:12:10,14487,14698,11
27,00:09:43:09,00:09:50:57,34955,35422,00:10:16:03,00:10:23:27,18483,18717,00:10:16:12,00:10:24:07,14796,14983,8
27,00:09:45:20,00:09:46:23,35085,35148,00:10:18:08,00:10:19:10,18548,18580,00:10:18:16,00:10:19:17,14848,14873,4
27,00:09:53:29,00:10:01:35,35574,36059,00:10:26:13,00:10:34:15,18793,19035,00:10:26:20,00:10:34:22,15044,15238,4
27,00:10:01:59,00:10:23:01,36083,37344,00:10:34:27,00:10:55:29,19047,19679,00:10:35:08,00:10:56:10,15248,15754,8
27,00:10:24:35,00:10:27:44,37438,37627,00:10:57:16,00:11:00:21,19726,19821,00:10:58:00,00:11:01:04,15792,15868,4
27,00:10:35:02,00:10:36:54,38064,38176,00:11:07:29,00:11:09:25,20039,20095,00:11:08:11,00:11:10:08,16043,16088,9
27,00:10:37:10,00:10:47:35,38192,38817,00:11:10:03,00:11:20:16,20103,20416,00:11:10:14,00:11:21:01,16094,16345,4
27,00:10:48:05,00:10:51:21,38847,39042,00:11:21:01,00:11:24:09,20431,20529,00:11:21:13,00:11:24:19,16357,16435,9
27,00:10:51:27,00:11:05:44,39048,39905,00:11:24:12,00:11:38:20,20532,20960,00:11:24:22,00:11:39:05,16438,16781,4
27,00:11:05:50,00:11:07:45,39911,40026,00:11:38:23,00:11:40:21,20963,21021,00:11:39:08,00:11:41:06,16784,16830,9
27,00:11:07:53,00:11:09:04,40034,40104,00:11:40:25,00:11:42:00,21025,21060,00:11:41:09,00:11:42:13,16833,16861,4
27,00:11:09:10,00:11:26:45,40110,41164,00:11:42:03,00:11:59:21,21063,21591,00:11:42:16,00:12:00:06,16864,17286,9
27,00:11:26:57,00:11:27:17,41176,41196,00:11:59:27,00:12:00:07,21597,21607,00:12:00:11,00:12:00:19,17291,17299,4
27,00:11:28:39,00:11:38:10,41278,41849,00:12:01:18,00:12:11:04,21648,21934,00:12:02:04,00:12:11:17,17332,17561,9
27,00:11:42:32,00:12:01:55,42110,43272,00:12:15:14,00:12:34:26,22064,22646,00:12:16:02,00:12:35:12,17666,18132,9
27,00:12:03:34,00:12:12:05,43371,43882,00:12:36:16,00:12:45:01,22696,22951,00:12:37:04,00:12:45:17,18172,18377,9
28,00:00:27:55,00:00:28:09,1674,1688,00:01:08:12,00:01:08:19,2052,2059,00:01:07:21,00:01:08:02,1629,1634,4
28,00:00:31:09,00:00:45:47,1868,2745,00:01:11:20,00:01:26:09,2150,2589,00:01:11:02,00:01:25:17,1706,2057,7
28,00:00:45:10,00:01:15:34,2708,4530,00:01:25:20,00:01:56:02,2570,3482,00:01:25:02,00:01:55:11,2042,2771,4
28,00:01:15:56,00:01:24:56,4552,5091,00:01:56:13,00:02:05:13,3493,3763,00:01:55:20,00:02:04:20,2780,2996,10
28,00:01:25:06,00:01:25:58,5101,5153,00:02:05:18,00:02:06:14,3768,3794,00:02:05:00,00:02:05:21,3000,3021,4
28,00:01:26:24,00:01:35:24,5179,5719,00:02:06:27,00:02:15:27,3807,4077,00:02:06:07,00:02:15:07,3031,3247,10
28,00:01:36:30,00:01:38:29,5785,5904,00:02:17:00,00:02:19:00,4110,4170,00:02:16:10,00:02:18:09,3274,3321,8
28,00:01:39:03,00:01:42:08,5938,6122,00:02:19:17,00:02:22:19,4187,4279,00:02:18:23,00:02:22:01,3335,3409,4
28,00:01:44:30,00:01:48:14,6264,6488,00:02:25:00,00:02:28:22,4350,4462,00:02:24:09,00:02:28:03,3465,3555,6
28,00:01:48:50,00:01:51:38,6524,6692,00:02:29:10,00:02:32:04,4480,4564,00:02:28:17,00:02:31:13,3569,3637,5
28,00:01:51:48,00:02:10:24,6702,7817,00:02:32:09,00:02:50:27,4569,5127,00:02:31:17,00:02:50:07,3641,4087,4
28,00:02:13:05,00:02:16:16,7977,8168,00:02:53:17,00:02:56:23,5207,5303,00:02:52:23,00:02:56:04,4151,4228,10
28,00:02:16:20,00:02:18:00,8172,8272,00:02:56:25,00:02:58:15,5305,5355,00:02:56:05,00:02:57:21,4229,4269,6
28,00:02:18:16,00:02:28:26,8288,8898,00:02:58:23,00:03:08:28,5363,5668,00:02:58:04,00:03:08:08,4276,4520,10
28,00:02:31:32,00:02:36:10,9083,9361,00:03:12:01,00:03:16:20,5761,5900,00:03:11:10,00:03:16:01,4594,4705,9
28,00:02:36:56,00:02:42:06,9407,9717,00:03:17:13,00:03:22:18,5923,6078,00:03:16:20,00:03:22:00,4724,4848,10
28,00:02:47:27,00:02:49:08,10037,10138,00:03:27:28,00:03:29:19,6238,6289,00:03:27:07,00:03:29:00,4975,5016,10
28,00:02:49:20,00:02:51:02,10150,10252,00:03:29:25,00:03:31:16,6295,6346,00:03:29:05,00:03:30:22,5021,5062,9
28,00:02:51:24,00:02:55:58,10274,10548,00:03:31:27,00:03:36:14,6357,6494,00:03:31:07,00:03:35:20,5071,5180,4
28,00:02:57:54,00:03:12:50,10664,11559,00:03:38:12,00:03:53:10,6552,7000,00:03:37:19,00:03:52:17,5227,5585,4
28,00:03:13:04,00:03:32:50,11573,12758,00:03:53:17,00:04:13:10,7007,7600,00:03:52:23,00:04:12:17,5591,6065,6
28,00:03:20:03,00:03:20:41,11991,12029,00:04:00:16,00:04:01:05,7216,7235,00:03:59:22,00:04:00:13,5758,5773,4
28,00:03:33:00,00:03:43:04,12768,13371,00:04:13:15,00:04:23:17,7605,7907,00:04:12:21,00:04:22:22,6069,6310,0
28,00:03:43:06,00:03:55:57,13373,14143,00:04:23:18,00:04:36:13,7908,8293,00:04:22:23,00:04:35:19,6311,6619,4
28,00:03:56:27,00:03:58:19,14173,14285,00:04:36:28,00:04:38:24,8308,8364,00:04:36:07,00:04:38:04,6631,6676,0
28,00:03:59:54,00:04:06:50,14380,14796,00:04:40:12,00:04:47:10,8412,8620,00:04:39:18,00:04:46:17,6714,6881,0
28,00:04:06:58,00:04:09:09,14804,14934,00:04:47:14,00:04:49:19,8624,8689,00:04:46:20,00:04:49:00,6884,6936,2
28,00:04:09:11,00:04:14:55,14936,15280,00:04:49:20,00:04:55:12,8690,8862,00:04:49:01,00:04:54:18,6937,7074,0
28,00:04:16:32,00:04:34:30,15377,16454,00:04:57:01,00:05:15:00,8911,9450,00:04:56:09,00:05:14:08,7113,7544,2
28,00:04:34:44,00:04:47:41,16468,17244,00:05:15:07,00:05:28:05,9457,9845,00:05:14:14,00:05:27:12,7550,7860,4
28,00:04:48:21,00:05:44:54,17284,20674,00:05:28:25,00:06:25:12,9865,11562,00:05:28:04,00:06:24:18,7876,9234,2
28,00:05:45:24,00:05:56:05,20704,21344,00:06:25:27,00:06:36:17,11577,11897,00:06:25:06,00:06:35:22,9246,9502,3
28,00:06:00:27,00:06:29:03,21606,23320,00:06:40:28,00:07:09:16,12028,12886,00:06:40:06,00:07:08:21,9606,10293,4
28,00:06:33:07,00:06:40:43,23564,24019,00:07:13:18,00:07:21:06,13008,13236,00:07:12:22,00:07:20:13,10390,10573,0
28,00:06:43:33,00:07:09:01,24189,25716,00:07:24:01,00:07:49:15,13321,14085,00:07:23:09,00:07:48:20,10641,11252,2
28,00:06:49:25,00:07:00:13,24541,25188,00:07:29:27,00:07:40:21,13497,13821,00:07:29:05,00:07:40:00,10781,11040,0
28,00:07:11:36,00:07:19:35,25870,26349,00:07:52:02,00:08:00:02,14162,14402,00:07:51:09,00:07:59:09,11313,11505,2
28,00:07:20:05,00:07:52:57,26379,28349,00:08:00:17,00:08:33:13,14417,15403,00:07:59:21,00:08:32:18,11517,12306,3
28,00:07:55:37,00:08:03:08,28509,28959,00:08:36:03,00:08:43:18,15483,15708,00:08:35:10,00:08:42:22,12370,12550,4
28,00:08:04:30,00:08:12:23,29041,29514,00:08:44:29,00:08:52:26,15749,15986,00:08:44:06,00:08:52:04,12582,12772,4
28,00:08:13:49,00:08:35:36,29600,30905,00:08:54:09,00:09:16:02,16029,16682,00:08:53:14,00:09:15:09,12806,13329,4
28,00:08:40:15,00:09:08:38,31184,32885,00:09:20:22,00:09:49:03,16822,17673,00:09:20:01,00:09:48:09,13441,14121,5
28,00:08:40:49,00:08:41:11,31218,31240,00:09:21:09,00:09:21:20,16839,16850,00:09:20:14,00:09:20:23,13454,13463,4
28,00:08:41:39,00:08:43:27,31268,31376,00:09:22:04,00:09:23:28,16864,16918,00:09:21:10,00:09:23:05,13474,13517,4
28,00:09:08:40,00:09:14:26,32887,33233,00:09:49:04,00:09:54:27,17674,17847,00:09:48:10,00:09:54:04,14122,14260,5
28,00:09:09:00,00:09:11:22,32907,33049,00:09:49:14,00:09:51:25,17684,17755,00:09:48:18,00:09:51:03,14130,14187,4
28,00:09:20:39,00:09:31:24,33606,34250,00:10:01:04,00:10:11:26,18034,18356,00:10:00:10,00:10:11:04,14410,14668,10
28,00:09:32:16,00:09:44:36,34302,35041,00:10:12:22,00:10:25:02,18382,18752,00:10:12:00,00:10:24:08,14688,14984,3
28,00:09:44:50,00:09:54:25,35055,35630,00:10:25:09,00:10:34:27,18759,19047,00:10:24:14,00:10:34:04,14990,15220,1
28,00:09:54:51,00:10:03:26,35656,36170,00:10:35:10,00:10:43:27,19060,19317,00:10:34:15,00:10:43:04,15231,15436,3
28,00:10:03:38,00:10:15:38,36182,36901,00:10:44:03,00:10:56:03,19323,19683,00:10:43:09,00:10:55:09,15441,15729,1
28,00:10:16:04,00:10:16:32,36927,36955,00:10:56:16,00:10:57:00,19696,19710,00:10:55:19,00:10:56:07,15739,15751,3
28,00:10:16:58,00:10:17:48,36981,37031,00:10:57:13,00:10:58:08,19723,19748,00:10:56:17,00:10:57:13,15761,15781,1
28,00:10:17:58,00:10:21:22,37041,37245,00:10:58:13,00:11:01:25,19753,19855,00:10:57:17,00:11:01:02,15785,15866,3
28,00:10:22:08,00:10:57:48,37291,39429,00:11:02:18,00:11:38:08,19878,20948,00:11:01:21,00:11:37:13,15885,16741,1
28,00:11:02:32,00:11:43:42,39712,42180,00:11:43:00,00:12:24:05,21090,22325,00:11:42:06,00:12:23:10,16854,17842,4
28,00:11:53:46,00:12:04:52,42783,43449,00:12:34:07,00:12:45:10,22627,22960,00:12:33:12,00:12:44:14,18084,18350,2
28,00:12:06:16,00:12:10:15,43533,43771,00:12:46:22,00:12:50:21,23002,23121,00:12:45:23,00:12:49:23,18383,18479,4
28,00:12:14:10,00:12:40:30,44006,45585,00:12:54:19,00:13:20:29,23239,24029,00:12:53:21,00:13:20:05,18573,19205,2
28,00:12:15:42,00:12:16:34,44098,44150,00:12:56:05,00:12:57:01,23285,23311,00:12:55:10,00:12:56:07,18610,18631,0
28,00:12:19:08,00:12:23:54,44304,44590,00:12:59:18,00:13:04:11,23388,23531,00:12:58:20,00:13:03:15,18692,18807,0
28,00:12:40:56,00:12:54:44,45611,46438,00:13:21:12,00:13:35:06,24042,24456,00:13:20:15,00:13:34:10,19215,19546,3
28,00:12:55:40,00:13:05:24,46494,47077,00:13:36:04,00:13:45:26,24484,24776,00:13:35:09,00:13:45:02,19569,19802,1
28,00:12:59:25,00:13:02:09,46718,46882,00:13:39:26,00:13:42:18,24596,24678,00:13:39:02,00:13:41:20,19658,19724,4
28,00:13:10:50,00:13:16:07,47403,47719,00:13:51:09,00:13:56:17,24939,25097,00:13:50:13,00:13:55:19,19933,20059,0
28,00:13:16:47,00:14:17:14,47759,51383,00:13:57:07,00:14:57:21,25117,26931,00:13:56:11,00:14:56:22,20075,21526,2
28,00:15:00:51,00:16:39:49,53997,59929,00:15:41:09,00:17:20:08,28239,31208,00:15:40:12,00:17:19:11,22572,24947,2
28,00:15:07:44,00:15:33:39,54410,55963,00:15:48:06,00:16:14:03,28446,29223,00:15:47:10,00:16:13:07,22738,23359,0
28,00:15:46:55,00:16:00:19,56758,57561,00:16:27:11,00:16:40:23,29621,30023,00:16:26:13,00:16:39:23,23677,23999,0
